amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
702-8957047-3765812	702-8957047-3765812	2024-12-10T04:19:26+00:00	2024-12-11T05:17:24+00:00	Shipped	Amazon	Amazon.com.mx			Standard	LUXRUG - Alfombra lavable de 8 x 10 pulgadas, color gris carbón, para sala de estar, suave, abstracta, para recámara, alfombra geométrica, ultrafin	G24136-13-Grey-8x10-US-V1	B0DBYW12W5	Shipped	1	MXN	3084.7								MORELIA	MICHOACAN DE OCAMPO	58200	MX		false			false
701-1033635-7138624	701-1033635-7138624	2024-12-01T18:00:37+00:00	2024-12-02T03:41:02+00:00	Shipped	Amazon	Amazon.com.mx			Standard	LUXRUG - Alfombra de área de 6 x 9 pulgadas para sala de estar, alfombra grande abstracta lavable para recámara, antideslizante, color beige, resist	G24136-7-Beige-6x9-US-V1	B0DBYW49QF	Shipped	1	MXN	2313.48								TLAJOMULCO DE ZUNIGA	JALISCO	45645	MX		false			false
701-5043053-0009817	701-5043053-0009817	2024-12-01T17:52:56+00:00	2024-12-01T17:55:01+00:00	Cancelled	Amazon	Amazon.com.mx			Standard	LUXRUG - Alfombra de área de 6 x 9 pulgadas para sala de estar, alfombra grande abstracta lavable para recámara, antideslizante, color beige, resist	G24136-7-Beige-6x9-US-V1	B0DBYW49QF	Cancelled	0										TLAJOMULCO DE ZUNIGA	JALISCO	45645	MX		false			false
701-5027893-1363452	701-5027893-1363452	2024-12-31T22:44:12+00:00	2025-01-04T07:32:55+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	CAD	53.66								Victoria	British Columbia	V8N 4V8	CA		false			false
702-2035128-8836206	702-2035128-8836206	2024-12-28T03:50:21+00:00	2024-12-29T04:31:25+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	CAD	53.66								Toronto	Ontario	M6P 2Y8	CA		false			false
702-4928563-9221842	702-4928563-9221842	2024-12-27T14:04:49+00:00	2024-12-28T08:44:53+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	G24136-7-Beige-3x5-US-V1	B0DBZ697XG	Shipped	1	CAD	53.66								Kanata	Ontario	K2M 2Y7	CA		false			false
702-5535655-8253867	702-5535655-8253867	2024-12-22T01:11:55+00:00	2024-12-22T18:29:14+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	CAD	53.66								Moncton	New Brunswick	E1C 9V6	CA		false			false
701-2432051-0608217	701-2432051-0608217	2024-12-20T01:56:47+00:00	2024-12-24T10:18:46+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom	G24267-2-Beige-3x5-US-V1	B0DBVM2KQN	Shipped	1	CAD	49.54								High River	Alberta	T1V 1E7	CA		false			false
702-2233717-3259412	702-2233717-3259412	2024-12-19T02:01:45+00:00	2024-12-19T18:10:25+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	CAD	53.66								KITCHENER	ON	N2E4H1	CA		false			false
701-9219506-8713838	701-9219506-8713838	2024-12-16T22:09:39+00:00	2024-12-27T18:33:43+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	CAD	53.66								Fort St. John	British Columbia	V1J 3P8	CA		false			false
701-3179535-3101010	701-3179535-3101010	2024-12-16T01:48:52+00:00	2024-12-16T21:09:56+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	CAD	53.66								Montreal	Quebec	H1Y 2B1	CA		false			false
701-9860082-1962666	701-9860082-1962666	2024-12-12T00:57:28+00:00	2024-12-29T12:38:27+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-1A-Cream-3x5-US-V1	B0DBYY5XMP	Shipped	1	CAD	53.66								Woodstock	New Brunswick	E7M 1K4	CA		false			false
702-8288201-2526615	702-8288201-2526615	2024-12-10T21:26:49+00:00	2024-12-12T05:45:21+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	G24136-7-Beige-3x5-US-V1	B0DBZ697XG	Shipped	2	CAD	107.32		13.92						Longueuil	Québec	J4N 0A2	CA		false			false
701-7919407-7799445	701-7919407-7799445	2024-12-08T19:41:46+00:00	2024-12-09T15:41:23+00:00	Shipped	Amazon	Amazon.ca			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	Shipped	1	CAD	73.36								Hornepayne	Ontario	P0M 1Z0	CA		false			false
S01-4308917-6250419	c1ICL127sv	2024-12-27T17:59:38+00:00	2024-12-30T11:52:04+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24268-7-Black-6x9-US--lyknwI-PO	B0DBYXH8YW	Unshipped	1															false			false
S01-9869109-3294753	ZaZEn945hP	2024-12-24T18:09:54+00:00	2024-12-31T12:55:18+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.N1338-3-Sage_Green-8x1-nAF22H-PO	B0DBZGL9YS	Unshipped	1															false			false
S01-3975772-2366360	8o2TqcOR7H	2024-12-21T17:41:18+00:00	2024-12-27T19:48:53+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.N1338-1-Orange-6x9-US--oMlwVT-PO	B0DBZ5DYF4	Unshipped	1															false			false
S01-3682622-8106068	WUUcRwTnMk	2024-12-18T17:33:29+00:00	2024-12-29T01:01:37+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24268-7-Black-8x10-US-BESbfh-PO	B0DBY8NGRN	Unshipped	1															false			false
S01-5621309-1231134	U83zUIaeY4	2024-12-17T18:30:16+00:00	2024-12-30T16:00:54+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24267-2-Beige-9x12-US-mX86YF-PO	B0DBVN24HV	Unshipped	1															false			false
S01-8036295-7269822	+y5kBAzf08	2024-12-14T17:16:45+00:00	2024-12-18T06:40:22+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.N1338-1-Orange-8x10-US-TVK46K-PO	B0DBYSVWYJ	Unshipped	1															false			false
S01-2908254-0030106	MdtkoDk1cz	2024-12-12T18:28:54+00:00	2024-12-16T18:24:50+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24268-7-Black-8x10-US-BESbfh-PO	B0DBY8NGRN	Unshipped	1															false			false
S01-1646487-2279831	TPNMhPvCuU	2024-12-11T17:29:28+00:00	2024-12-12T15:22:16+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.N1338-1-Orange-5x7-US--lgk9nX-PO	B0DBYYVZMX	Unshipped	1															false			false
S01-6967128-8340113	dgtHnpBKOa	2024-12-10T18:02:20+00:00	2024-12-21T23:58:30+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.N1338-1-Orange-5x7-US--lgk9nX-PO	B0DBYYVZMX	Unshipped	1															false			false
S01-0689276-3144538	TvwvtBjdtt	2024-12-08T17:06:24+00:00	2024-12-11T03:57:00+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24267-5-Green-9x12-US-6Y3hZr-PO	B0DBVMLB8P	Unshipped	1															false			false
S01-8079560-7647551	BnqrVkPnMl	2024-12-07T17:24:15+00:00	2024-12-15T14:37:30+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24267-5-Green-9x12-US-6Y3hZr-PO	B0DBVMLB8P	Unshipped	1															false			false
S01-2831181-3416703	bNT1FOMG2E	2024-12-06T20:24:11+00:00	2024-12-10T11:24:09+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.N1338-1-Orange-8x10-US-TVK46K-PO	B0DBYSVWYJ	Unshipped	1															false			false
S01-1757840-3352110	LCHUG4Pf/F	2024-12-05T20:19:14+00:00	2024-12-10T10:04:26+00:00	Shipped	Amazon	Non-Amazon			Standard	-	amzn.gr.G24267-2-Beige-9x12-US-mX86YF-PO	B0DBVN24HV	Unshipped	1															false			false
113-1615287-4987432	113-1615287-4987432	2025-01-01T04:57:07+00:00	2025-01-03T23:04:18+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	12.24					40.0		SAMMAMISH	WA	98075-9256	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
111-4568857-8083434	111-4568857-8083434	2025-01-01T04:52:44+00:00	2025-01-04T06:12:54+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	4.33					17.5		HOUSTON	TX	77004-7529	US	PLM-523ee8f7-e964-4fd2-83c0-b42cbe0f8a10	false			false
114-1454832-8504212	114-1454832-8504212	2025-01-01T04:13:30+00:00	2025-01-03T18:25:01+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant R	G24267-2-Beige-8x10-US-V1	B0DBVKBXCB	Shipped	1	USD	149.99	9.35					40.0		JONESBORO	AR	72401-9332	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
111-7752609-0399427	111-7752609-0399427	2025-01-01T03:29:04+00:00	2025-01-03T17:57:05+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	Shipped	1	USD	159.99	10.65					40.0		NEW YORK	NY	10032-5121	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
112-0118194-5333013	112-0118194-5333013	2025-01-01T02:12:40+00:00	2025-01-03T16:38:56+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedr	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	Shipped	1	USD	38.99	2.5					7.8		PAINTED POST	NY	14870-1305	US	PLM-c808f434-d5a8-4f3c-8a4c-3d149bbd8b71	false			false
113-4868709-7607414	113-4868709-7607414	2025-01-01T00:59:42+00:00	2025-01-04T17:09:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	7.8					40.0		RIVERVIEW	FL	33578-3627	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
114-8892947-9017059	114-8892947-9017059	2025-01-01T00:26:30+00:00	2025-01-02T22:38:04+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	6.05					40.0		DOVER FOXCROFT	ME	04426-1317	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
111-9658693-0290628	111-9658693-0290628	2025-01-01T00:09:41+00:00	2025-01-03T10:56:39+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	Shipped	1	USD	49.99	2.95							WHITEFISH BAY	WI	53217-5750	US		false			false
112-6164363-1929842	112-6164363-1929842	2024-12-31T23:50:38+00:00	2025-01-03T16:02:32+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	49.99	2.59	1.27				7.5	1.27	OWENSVILLE	MO	65066-3044	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-1d1819e4-4db4-4b96-b446-ae2f61a39a2a	false			false
113-9142955-7523403	113-9142955-7523403	2024-12-31T23:32:57+00:00	2025-01-03T07:49:52+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	7.15					40.0		SAINT JOHNS	FL	32259-7497	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
112-2824289-6078616	112-2824289-6078616	2024-12-31T22:30:54+00:00	2025-01-05T11:22:31+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant R	G24267-2-Beige-9x12-US-V1	B0DBVN24HV	Shipped	1	USD	199.99	11.2	6.0				40.0	6.0	BYRON	GA	31008-6520	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
113-5759881-2608237	113-5759881-2608237	2024-12-31T22:00:26+00:00	2025-01-02T23:45:12+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	7.7					40.0		NEW PORT RICHEY	FL	34654-3554	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
111-1833140-2344236	111-1833140-2344236	2024-12-31T21:53:44+00:00	2025-01-02T10:29:41+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	1.55					9.75		King George	Virginia	22485	US	PLM-523ee8f7-e964-4fd2-83c0-b42cbe0f8a10	false			false
112-7852138-1476202	112-7852138-1476202	2024-12-31T21:36:27+00:00	2025-01-04T16:00:47+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	11.89					30.0		DENVER	CO	80209-4434	US	PLM-11b75b00-20cc-44f1-a310-97a7022e645f	false			false
111-1639181-2680223	111-1639181-2680223	2024-12-31T21:10:38+00:00	2025-01-02T17:45:26+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	USD	38.99	2.18					7.8		WESTFIELD	IN	46074-0400	US	PLM-c808f434-d5a8-4f3c-8a4c-3d149bbd8b71	false			false
111-1035002-6493067	111-1035002-6493067	2024-12-31T19:15:28+00:00	2025-01-02T16:35:05+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	8.4					40.0		ROCHESTER	IN	46975-2026	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
114-1227836-7369054	114-1227836-7369054	2024-12-31T19:11:30+00:00	2025-01-02T11:17:00+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	49.99	4.36					7.5		CHICAGO	IL	60643-3308	US	PLM-1d1819e4-4db4-4b96-b446-ae2f61a39a2a	false			false
114-3945209-5732202	114-3945209-5732202	2024-12-31T19:10:51+00:00	2025-01-02T11:17:05+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	49.99	4.36					7.5		CHICAGO	IL	60643-3308	US	PLM-1d1819e4-4db4-4b96-b446-ae2f61a39a2a	false			false
112-8671053-7641861	112-8671053-7641861	2024-12-31T18:43:18+00:00	2025-01-03T04:24:45+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	12.0							CORTLAND	NY	13045-1145	US		false			false
113-1233098-6161829	113-1233098-6161829	2024-12-31T18:07:14+00:00	2025-01-03T04:22:58+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	Shipped	1	USD	159.99	8.4					40.0		PACE	FL	32571-2796	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
113-3592449-0848266	113-3592449-0848266	2024-12-31T16:39:42+00:00	2025-01-02T14:32:13+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs	G24268-7-Black-5x7-US-V1	B0DBZB9JY5	Shipped	1	USD	69.99	4.59					17.5		GOLETA	CA	93117-3934	US	PLM-523ee8f7-e964-4fd2-83c0-b42cbe0f8a10	false			false
114-0394361-8465859	114-0394361-8465859	2024-12-31T16:37:18+00:00	2025-01-02T21:45:45+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	Shipped	1	USD	159.99	7.2					40.0		CHADDS FORD	PA	19317-9493	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
112-4301151-7018628	112-4301151-7018628	2024-12-31T16:33:34+00:00	2025-01-02T23:16:15+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedr	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	Shipped	1	USD	38.99	1.56					7.8		ELM GROVE	WI	53122-1461	US	PLM-c808f434-d5a8-4f3c-8a4c-3d149bbd8b71	false			false
113-4747200-2482619	113-4747200-2482619	2024-12-31T15:57:53+00:00	2025-01-03T09:43:38+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	119.99	5.4					40.0		MARION	NC	28752-2828	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
111-4142385-2069027	111-4142385-2069027	2024-12-31T15:14:20+00:00	2025-01-02T10:29:59+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	4.8					40.0		PADUCAH	KY	42003-3840	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
112-0842360-7789837	112-0842360-7789837	2024-12-31T14:22:18+00:00	2024-12-31T14:54:04+00:00	Cancelled	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpe	G24267-2-Beige-6x9-US-V1	B0DBVM7S5P	Cancelled	0										WOODBRIDGE	VA	22193-3513	US		false			false
113-5414888-9813030	113-5414888-9813030	2024-12-31T14:03:42+00:00	2025-01-04T23:20:54+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Ca	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	9.6	6.99					6.99	HUNTSVILLE	AL	35816-2012	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
112-3578810-8906664	112-3578810-8906664	2024-12-31T14:02:21+00:00	2024-12-31T14:10:17+00:00	Cancelled	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	Cancelled	0										LOUDON	TN	37774-6528	US		false			false
113-0878613-8705018	113-0878613-8705018	2024-12-31T13:46:33+00:00	2025-01-02T23:10:58+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	8.4					40.0		CRYSTAL SPRINGS	MS	39059	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
112-1196317-1766629	112-1196317-1766629	2024-12-31T13:23:13+00:00	2025-01-04T15:13:21+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	USD	38.99	3.12							ATLANTA	GA	30306-2211	US		false			false
111-7032450-4975463	111-7032450-4975463	2024-12-31T06:49:23+00:00	2025-01-02T18:47:25+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-P	G24268-7-Black-6x9-US-V1	B0DBYXH8YW	Shipped	1	USD	119.99	8.7							SHAFTER	CA	93263-9466	US		false			false
111-7124113-1963456	111-7124113-1963456	2024-12-31T06:49:11+00:00	2025-01-08T08:05:51+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	16.4	2.64						CHICAGO	IL	60640-6319	US		false			false
114-3556732-7657064	114-3556732-7657064	2024-12-31T06:27:39+00:00	2025-01-03T21:25:10+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Beige Stain Resistant Dining Room Rug Geometric Low-Pile Carpe	G24136-7-Beige-6x9-US-V1	B0DBYW49QF	Shipped	1	USD	119.99	7.12					40.0		MAPLE VALLEY	WA	98038-7452	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
111-5485466-9492206	111-5485466-9492206	2024-12-31T06:01:05+00:00	2025-01-02T15:20:55+00:00	Shipped	Amazon	Amazon.com			SecondDay	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpe	G24267-2-Beige-6x9-US-V1	B0DBVM7S5P	Shipped	1	USD	109.99	4.55					40.0		NORTH CANTON	OH	44720-2601	US	PLM-7bc03c68-8258-4a53-b1c2-1834890f6ac8	false			false
